,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
1540,Hyundai i10,2010,Petrol,30000,1197,1,Manual,20.36,5,300000,Hyundai
1541,Maruti Wagon,2016,CNG,83000,998,1,Manual,26.6,5,345000,Maruti
1542,Mahindra Scorpio,2018,Diesel,60000,2523,1,Manual,15.4,7,900000,Mahindra
1543,Mahindra XUV500,2016,Diesel,83000,1997,1,Manual,16.0,7,1025000,Mahindra
1544,Isuzu D-Max,2017,Diesel,58132,2499,1,Manual,12.4,5,1450000,Isuzu
1545,Maruti Swift,2015,Petrol,34000,1197,1,Manual,20.4,5,400000,Maruti
1546,Honda Amaze,2014,Diesel,45120,1498,1,Manual,25.8,5,367000,Honda
1547,Hyundai Grand,2019,Petrol,15000,1197,1,Automatic,18.9,5,535000,Hyundai
1548,Maruti Ertiga,2019,Petrol,15000,1462,1,Manual,19.34,7,805000,Maruti
1549,MG Hector,2020,Petrol,1000,1451,1,Manual,15.81,5,1488000,MG
1550,Hyundai i10,2012,Petrol,64000,1197,1,Manual,20.36,5,250000,Hyundai
1551,Mercedes-Benz E-Class,2011,Diesel,98000,2143,1,Automatic,14.21,5,700000,Mercedes-Benz
1552,Maruti Vitara,2016,Diesel,65000,1248,1,Manual,24.3,5,675000,Maruti
1553,Maruti Swift,2015,Diesel,84000,1248,1,Manual,28.4,5,425000,Maruti
1554,Maruti Alto,2015,Petrol,33000,796,1,Manual,22.74,5,260000,Maruti
1555,Hyundai Xcent,2014,Petrol,57368,1197,1,Manual,19.1,5,300000,Hyundai
1556,Honda City,2016,Petrol,55670,1497,1,Manual,17.8,5,700000,Honda
1557,Maruti Baleno,2017,Diesel,50000,1248,1,Manual,27.39,5,560000,Maruti
1560,Maruti Ertiga,2019,Petrol,18000,1462,1,Manual,19.01,7,800000,Maruti
1561,BMW 3,2011,Diesel,52420,1995,1,Automatic,22.69,5,750000,BMW
1562,Hyundai Grand,2015,Petrol,10000,1197,1,Manual,18.9,5,350000,Hyundai
1563,Toyota Innova,2016,Diesel,40000,2393,1,Manual,13.68,8,1380000,Toyota
1564,Chevrolet Beat,2015,Petrol,55000,1199,1,Manual,18.6,5,265000,Chevrolet
1565,Mahindra Scorpio,2015,Diesel,50000,2179,1,Manual,15.4,7,1000000,Mahindra
1566,Maruti Ertiga,2018,Petrol,50000,1373,1,Manual,17.5,7,700000,Maruti
1567,Maruti Swift,2009,Petrol,76963,1298,1,Manual,17.5,5,230000,Maruti
1568,BMW 5,2016,Diesel,52890,1995,1,Automatic,18.12,5,2800000,BMW
1569,Maruti Alto,2016,CNG,45000,796,1,Manual,30.46,5,350000,Maruti
1570,Hyundai Xcent,2017,Petrol,63000,1197,1,Manual,19.1,5,400000,Hyundai
1571,Maruti Baleno,2018,Diesel,25000,1248,1,Manual,27.39,5,825000,Maruti
1572,Renault KWID,2018,Petrol,10103,799,1,Manual,25.17,5,325000,Renault
1573,Skoda Fabia,2008,Petrol,55000,1198,1,Manual,14.7,5,150000,Skoda
1574,BMW X1,2014,Diesel,24000,1995,1,Automatic,17.05,5,1675000,BMW
1575,Mahindra XUV500,2014,Diesel,47240,2179,1,Manual,15.1,7,800000,Mahindra
1576,Maruti Celerio,2019,Petrol,30000,998,1,Manual,23.1,5,400000,Maruti
1577,Toyota Innova,2018,Diesel,58000,2393,1,Manual,13.68,7,1750000,Toyota
1578,Mercedes-Benz CLA,2016,Diesel,56000,2143,1,Automatic,17.9,5,1925000,Mercedes-Benz
1579,Audi A4,2013,Diesel,65000,1968,1,Automatic,16.55,5,1200000,Audi
1580,Hyundai i20,2015,Diesel,35213,1396,1,Manual,22.54,5,535000,Hyundai
1581,Hyundai Grand,2015,Petrol,35000,1197,1,Manual,18.9,5,356000,Hyundai
1582,Mahindra XUV500,2012,Diesel,92000,2179,1,Manual,16.0,7,550000,Mahindra
1583,Maruti Eeco,2018,CNG,34500,1196,1,Manual,21.94,5,360000,Maruti
1584,Maruti Ertiga,2017,Diesel,50000,1248,1,Manual,24.52,7,700000,Maruti
1585,Hyundai Grand,2016,Petrol,30000,1197,1,Manual,18.9,5,390000,Hyundai
1586,Toyota Fortuner,2012,Diesel,51000,2982,1,Automatic,12.55,7,1245000,Toyota
1587,Mahindra XUV500,2017,Diesel,60000,2179,1,Automatic,16.0,7,1150000,Mahindra
1588,Maruti Wagon,2011,Petrol,83000,998,1,Manual,18.9,5,180000,Maruti
1589,Skoda Rapid,2014,Petrol,70000,1598,1,Manual,15.0,5,425000,Skoda
1590,Ford Freestyle,2019,Petrol,50000,1194,1,Manual,19.0,5,650000,Ford
1591,Tata Bolt,2016,Petrol,110000,1193,1,Manual,17.57,5,322000,Tata
1592,Maruti Swift,2012,Diesel,60000,1248,1,Manual,22.9,5,400000,Maruti
1593,Honda City,2009,Petrol,51000,1497,1,Manual,17.0,5,275000,Honda
1594,Nissan Terrano,2015,Diesel,45665,1461,1,Manual,19.87,5,551000,Nissan
1595,Maruti Alto,2011,Petrol,40000,796,1,Manual,19.7,5,170000,Maruti
1596,Skoda Superb,2010,Petrol,100000,1798,1,Manual,13.14,5,235000,Skoda
1597,Mercedes-Benz C-Class,2011,Diesel,160000,2143,1,Automatic,14.84,5,700000,Mercedes-Benz
1598,Maruti Alto,2014,Petrol,70000,998,1,Manual,23.95,5,250000,Maruti
1599,Maruti Swift,2013,Petrol,70000,1197,1,Manual,18.6,5,350000,Maruti
1600,Fiat Avventura,2017,Diesel,60000,1248,1,Manual,20.5,5,550000,Fiat
1601,Chevrolet Spark,2014,Petrol,20000,995,1,Manual,16.2,5,121000,Chevrolet
1602,Hyundai i20,2016,Petrol,50000,1197,1,Manual,18.6,5,480000,Hyundai
1603,Maruti Swift,2017,Petrol,30000,1197,1,Automatic,21.21,5,690000,Maruti
1604,Chevrolet Captiva,2008,Diesel,105000,1991,1,Manual,11.5,7,370000,Chevrolet
1605,Maruti Ciaz,2015,Diesel,60000,1248,1,Manual,26.21,5,670000,Maruti
1606,Maruti Alto,2011,Petrol,50000,998,1,Manual,20.92,5,250000,Maruti
1607,Mahindra Scorpio,2017,Diesel,42000,2523,1,Manual,15.4,7,935000,Mahindra
1608,Hyundai Verna,2019,Petrol,15000,1591,1,Manual,17.0,5,1030000,Hyundai
1610,Tata Indigo,2015,Diesel,80000,1405,1,Manual,19.09,5,280000,Tata
1611,Maruti SX4,2011,Petrol,15000,1586,1,Manual,15.5,5,277000,Maruti
1612,BMW 1,2013,Diesel,54000,1995,1,Automatic,20.58,5,1145000,BMW
1613,Hyundai i20,2015,Petrol,35000,1197,1,Manual,18.6,5,470000,Hyundai
1614,Maruti Swift,2015,Petrol,30000,1197,1,Manual,20.4,5,370000,Maruti
1615,Honda Brio,2013,Petrol,60000,1198,1,Manual,19.4,5,290000,Honda
1616,Maruti Celerio,2018,Petrol,100000,998,1,Automatic,23.1,5,450000,Maruti
1617,Maruti Wagon,2016,CNG,58000,998,1,Manual,26.2,5,275000,Maruti
1618,Renault Scala,2013,Diesel,100000,1461,1,Manual,21.64,5,450000,Renault
1619,Maruti Swift,2013,Diesel,68000,1248,1,Manual,17.8,5,325000,Maruti
1620,Maruti Swift,2019,Petrol,4000,1197,1,Automatic,21.21,5,731000,Maruti
1621,Maruti Wagon,2016,Petrol,60000,998,1,Manual,20.51,5,380000,Maruti
1622,Toyota Platinum,2017,Diesel,90000,1364,1,Manual,23.59,5,750000,Toyota
1623,Tata Indica,2007,Petrol,70000,1193,1,Manual,15.3,5,100000,Tata
1624,Tata Nexon,2018,Diesel,60000,1497,1,Manual,21.5,5,900000,Tata
1625,Honda Amaze,2016,Petrol,34000,1198,1,Manual,18.0,5,500000,Honda
1626,Datsun GO,2017,Petrol,42000,1198,1,Manual,20.63,5,330000,Datsun
1627,Tata Hexa,2018,Diesel,60000,2179,1,Manual,17.6,7,1400000,Tata
1628,Hyundai Verna,2013,Diesel,80000,1582,1,Manual,22.32,5,540000,Hyundai
1629,Hyundai Xcent,2015,Petrol,56000,1197,1,Manual,19.1,5,370000,Hyundai
1630,Mahindra Bolero,2008,Diesel,120000,2523,1,Manual,13.6,7,375000,Mahindra
1631,Toyota Fortuner,2016,Petrol,50000,2694,1,Automatic,10.26,7,2600000,Toyota
1632,Ford Ecosport,2016,Petrol,35200,1496,1,Automatic,14.7,5,725000,Ford
1633,Hyundai i20,2020,Petrol,3700,1197,1,Manual,18.6,5,765000,Hyundai
1634,Maruti Wagon,2016,Petrol,25000,998,1,Manual,20.51,5,380000,Maruti
1635,Toyota Fortuner,2017,Diesel,64000,2755,1,Automatic,12.9,7,2625000,Toyota
1636,Mahindra XUV500,2013,Diesel,50000,2179,1,Manual,15.1,7,621000,Mahindra
1637,Maruti Swift,2019,Petrol,15000,1197,1,Manual,21.21,5,600000,Maruti
1638,Mahindra XUV300,2019,Petrol,30000,1197,1,Manual,17.0,5,1130000,Mahindra
1639,Maruti Swift,2020,Petrol,35000,1197,1,Manual,21.21,5,670000,Maruti
1640,Ford Endeavour,2017,Diesel,62876,3198,1,Automatic,10.91,7,2875000,Ford
1641,Honda Amaze,2015,Diesel,70000,1498,1,Manual,25.8,5,350000,Honda
1642,Maruti Swift,2015,Diesel,84003,1248,1,Manual,26.59,5,530000,Maruti
1643,Mahindra Thar,2017,Diesel,55000,2498,1,Manual,16.55,6,850000,Mahindra
1644,Maruti Alto,2016,CNG,42000,796,1,Manual,33.44,4,260000,Maruti
1645,Maruti A,2011,Petrol,45000,998,1,Automatic,16.98,5,245000,Maruti
1646,Maruti Alto,2013,Petrol,31000,998,1,Manual,20.92,5,230000,Maruti
1647,Toyota Corolla,2009,Petrol,103685,1798,1,Manual,14.53,5,270000,Toyota
1648,Ford Ecosport,2013,Diesel,80000,1498,1,Manual,22.7,5,475000,Ford
1649,Tata Nexon,2019,Petrol,6000,1198,1,Manual,17.0,5,750000,Tata
1650,Tata Zest,2018,Diesel,100000,1248,1,Manual,22.95,5,680000,Tata
1652,Toyota Etios,2014,Petrol,54303,1496,1,Manual,16.78,5,380000,Toyota
1653,Skoda Superb,2013,Diesel,65000,1968,1,Manual,17.2,5,499000,Skoda
1654,Honda Jazz,2017,Petrol,30000,1199,1,Manual,18.7,5,525000,Honda
1655,Hyundai i20,2014,Petrol,10000,1197,1,Manual,18.6,5,535000,Hyundai
1656,Maruti Dzire,2016,Petrol,62150,1197,1,Manual,23.26,5,485000,Maruti
1657,Mahindra XUV500,2015,Diesel,47300,2179,1,Manual,15.1,7,745000,Mahindra
1658,Ford Aspire,2015,Diesel,63000,1498,1,Manual,25.83,5,475000,Ford
1659,Hyundai Grand,2014,Diesel,80000,1120,1,Manual,24.0,5,300000,Hyundai
1660,Volvo S90,2016,Diesel,20400,1969,1,Automatic,18.0,5,3650000,Volvo
1661,Volvo S60,2015,Diesel,37111,2400,1,Automatic,21.7,5,2050000,Volvo
1662,Nissan Sunny,2013,Petrol,58000,1498,1,Automatic,17.97,5,325000,Nissan
1663,Toyota Etios,2012,Petrol,44000,1496,1,Manual,17.6,5,335000,Toyota
1664,Maruti Alto,2016,Petrol,71000,796,1,Manual,24.7,5,299000,Maruti
1665,Maruti Ertiga,2017,Diesel,52000,1248,1,Manual,24.52,7,695000,Maruti
1666,Nissan Sunny,2012,Diesel,90000,1461,1,Manual,21.64,5,300000,Nissan
1667,Hyundai i20,2013,Petrol,70000,1197,1,Manual,18.5,5,400000,Hyundai
1668,Hyundai Grand,2020,Petrol,20000,1197,1,Manual,20.7,5,650000,Hyundai
1669,Hyundai Grand,2015,Diesel,70000,1120,1,Manual,24.0,5,455000,Hyundai
1670,Toyota Corolla,2012,Diesel,90000,1364,1,Manual,21.43,5,500000,Toyota
1671,Maruti Wagon,2008,Petrol,100000,1061,1,Manual,18.9,5,150000,Maruti
1672,Honda Amaze,2018,Petrol,50000,1198,1,Manual,17.8,5,550000,Honda
1673,Hyundai i20,2015,Diesel,67000,1396,1,Manual,22.54,5,500000,Hyundai
1674,Hyundai Verna,2013,Diesel,70000,1582,1,Manual,22.32,5,365000,Hyundai
1675,Honda Amaze,2019,Petrol,21100,1199,1,Automatic,18.1,5,775000,Honda
1676,Hyundai Grand,2015,Petrol,50000,1197,1,Manual,18.9,5,310000,Hyundai
1677,Hyundai Venue,2019,Petrol,27594,998,1,Manual,18.27,5,995000,Hyundai
1678,Hyundai i10,2012,Petrol,70000,1086,1,Manual,19.81,5,190000,Hyundai
1679,Toyota Innova,2016,Diesel,37000,2755,1,Automatic,11.36,7,1575000,Toyota
1680,Honda WR-V,2019,Petrol,25000,1199,1,Manual,17.5,5,906000,Honda
1681,Ford Ecosport,2017,Diesel,35000,1498,1,Manual,23.0,5,785000,Ford
1682,Maruti Alto,2011,Petrol,11266,998,1,Manual,20.92,5,235000,Maruti
1683,Maruti XL6,2019,Petrol,12005,1462,1,Automatic,17.99,6,1200000,Maruti
1684,Mahindra Bolero,2013,Diesel,80000,2523,1,Manual,15.96,7,470000,Mahindra
1685,Honda City,2011,Petrol,119000,1497,1,Manual,17.0,5,400000,Honda
1686,Kia Seltos,2020,Petrol,3500,1497,1,Automatic,16.8,5,1490000,Kia
1687,Maruti Baleno,2019,Petrol,11000,1197,1,Manual,21.4,5,535000,Maruti
1688,Skoda Rapid,2016,Diesel,47612,1498,1,Manual,21.13,5,590000,Skoda
1689,Renault KWID,2016,Petrol,41000,799,1,Manual,25.17,5,235000,Renault
1690,Hyundai Creta,2019,Petrol,21000,1591,1,Manual,15.8,5,1250000,Hyundai
1691,Maruti Wagon,2015,Petrol,120000,998,1,Manual,20.51,5,300000,Maruti
1692,Chevrolet Beat,2013,Petrol,60000,1199,1,Manual,18.6,5,220000,Chevrolet
1693,BMW X1,2019,Diesel,22450,1995,1,Automatic,20.68,5,3011000,BMW
1694,Maruti Swift,2020,Petrol,10000,1197,1,Manual,21.21,5,615000,Maruti
1695,Renault KWID,2016,Petrol,50000,799,1,Manual,25.17,5,250000,Renault
1696,Mahindra XUV500,2015,Diesel,42000,2179,1,Manual,16.0,7,925000,Mahindra
1697,Tata Zest,2016,Petrol,10000,1193,1,Manual,17.57,5,470000,Tata
1698,Maruti Swift,2019,Diesel,14000,1248,1,Manual,19.3,5,725000,Maruti
1699,Renault KWID,2018,Petrol,10000,999,1,Manual,23.01,5,350000,Renault
1700,Maruti Wagon,2017,Petrol,70000,998,1,Manual,20.51,5,360000,Maruti
1701,Mercedes-Benz CLA,2016,Petrol,38000,1991,1,Automatic,15.04,5,2100000,Mercedes-Benz
1702,Honda City,2015,Diesel,70000,1498,1,Manual,25.1,5,700000,Honda
1703,Maruti Zen,2008,Petrol,37600,998,1,Manual,18.2,5,170000,Maruti
1704,Mahindra XUV500,2018,Diesel,50000,2179,1,Automatic,15.1,7,1300000,Mahindra
1705,Volkswagen Polo,2011,Petrol,64471,1598,1,Manual,15.26,5,285000,Volkswagen
1707,Maruti Ignis,2018,Petrol,20000,1197,1,Automatic,20.89,5,550000,Maruti
1708,Tata Xenon,2016,Diesel,120000,2179,1,Manual,13.49,5,380000,Tata
1709,Honda Amaze,2017,Petrol,33869,1198,1,Manual,17.8,5,527000,Honda
1710,Fiat Linea,2009,Diesel,90000,1248,1,Manual,20.4,5,200000,Fiat
1711,Mahindra Bolero,2012,Diesel,63497,2523,1,Manual,15.96,7,396000,Mahindra
1712,Maruti Swift,2014,Petrol,70000,1197,1,Manual,19.1,5,384000,Maruti
1713,Hyundai i10,2009,Petrol,67000,1197,1,Manual,20.36,5,210000,Hyundai
1714,Maruti Ritz,2012,Diesel,65000,1248,1,Manual,21.1,5,280000,Maruti
1715,Maruti Swift,2015,Diesel,50000,1248,1,Manual,25.2,5,500000,Maruti
1716,Toyota Corolla,2015,Diesel,40000,1364,1,Manual,21.43,5,1050000,Toyota
1717,Datsun RediGO,2018,Petrol,20000,799,1,Manual,22.7,5,210000,Datsun
1718,Hyundai Verna,2012,Petrol,57000,1591,1,Manual,17.01,5,425000,Hyundai
1719,Mahindra Bolero,2011,Diesel,30000,2523,1,Manual,13.6,7,425000,Mahindra
1720,Maruti Swift,2018,Diesel,80000,1248,1,Automatic,28.4,5,495000,Maruti
1721,Maruti Alto,2016,Petrol,50000,796,1,Manual,24.7,5,220000,Maruti
1722,Tata Safari,2011,Diesel,190000,2179,1,Manual,11.57,7,218000,Tata
1723,Mahindra Bolero,2018,Diesel,60000,2523,1,Manual,15.96,7,750000,Mahindra
1724,Maruti Ciaz,2017,Petrol,60000,1373,1,Automatic,19.12,5,715000,Maruti
1725,Audi A6,2014,Diesel,21000,1968,1,Automatic,17.68,5,1800000,Audi
1726,Renault Pulse,2013,Petrol,48000,1198,1,Manual,18.06,5,260000,Renault
1727,Audi Q3,2017,Diesel,10999,1968,1,Automatic,15.17,5,2450000,Audi
1728,Maruti Alto,2020,Petrol,5000,796,1,Manual,22.05,5,350000,Maruti
1729,Renault KWID,2019,Petrol,25000,799,1,Manual,25.17,5,300000,Renault
1730,Maruti Alto,2010,Petrol,100000,998,1,Manual,20.92,5,168000,Maruti
1731,Land Rover,2012,Diesel,175000,2993,1,Automatic,11.8,7,2500000,Land
1732,BMW 5,2010,Diesel,65000,1477,1,Automatic,18.48,5,1350000,BMW
1733,Mercedes-Benz E-Class,2012,Diesel,86500,2143,1,Automatic,14.21,5,1400000,Mercedes-Benz
1735,Maruti Swift,2012,Diesel,120000,1248,1,Manual,19.3,5,350000,Maruti
1736,Tata Indica,2008,Diesel,50000,1396,1,Manual,17.2,5,105000,Tata
1737,Hyundai Verna,2013,Diesel,76300,1582,1,Manual,22.32,5,480000,Hyundai
1738,Renault KWID,2019,Petrol,10000,999,1,Automatic,24.04,5,400000,Renault
1739,Hyundai Grand,2019,Petrol,36000,1197,1,Manual,18.9,5,495000,Hyundai
1740,Mahindra KUV,2016,Petrol,26000,1198,1,Manual,18.15,6,420000,Mahindra
1741,Maruti Swift,2018,Diesel,100000,1248,1,Manual,23.4,5,531000,Maruti
1742,Tata Xenon,2017,Diesel,60000,2179,1,Manual,13.49,5,680000,Tata
1743,Ford Ecosport,2019,Petrol,4000,1497,1,Manual,17.0,5,800000,Ford
1744,Maruti Swift,2015,Diesel,86000,1248,1,Manual,26.59,5,550000,Maruti
1745,Volkswagen Vento,2012,Diesel,81000,1598,1,Manual,20.54,5,465000,Volkswagen
1746,Maruti Alto,2012,Petrol,41321,796,1,Manual,19.7,5,185000,Maruti
1747,Mahindra Bolero,2011,Diesel,46000,2523,1,Manual,13.6,7,340000,Mahindra
1748,Mercedes-Benz GLA,2017,Diesel,8300,2143,1,Automatic,17.9,5,3100000,Mercedes-Benz
1749,Honda City,2009,Petrol,75000,1497,1,Manual,16.9,5,340000,Honda
1750,Maruti Wagon,2009,Petrol,113000,998,1,Manual,21.79,5,135000,Maruti
1751,Hyundai Verna,2018,Diesel,15000,1582,1,Automatic,19.08,5,1225000,Hyundai
1752,Honda Amaze,2015,Petrol,16942,1198,1,Manual,18.0,5,439000,Honda
1753,Honda Jazz,2016,Petrol,29484,1199,1,Manual,18.7,5,465000,Honda
1755,Maruti Swift,2015,Diesel,84405,1248,1,Manual,26.59,5,530000,Maruti
1756,Maruti Swift,2017,Petrol,30000,1197,1,Manual,21.21,5,650000,Maruti
1757,Maruti Swift,2017,Petrol,14838,1197,1,Manual,22.0,5,525000,Maruti
1758,Honda City,2018,Petrol,31318,1497,1,Manual,17.8,5,885000,Honda
1759,Maruti Wagon,2007,Petrol,63000,998,1,Manual,21.79,5,120000,Maruti
1760,Toyota Innova,2012,Diesel,120000,2494,1,Manual,12.99,7,860000,Toyota
1761,Maruti Vitara,2016,Diesel,50000,1248,1,Manual,24.3,5,810000,Maruti
1762,Maruti Swift,2012,Diesel,74600,1248,1,Manual,19.3,5,410000,Maruti
1763,Tata Safari,2009,Diesel,80000,2179,1,Manual,13.93,7,175000,Tata
1764,Maruti Swift,2015,Petrol,66000,1197,1,Manual,20.85,5,400000,Maruti
1765,Honda City,2018,Petrol,31543,1497,1,Manual,16.8,5,875000,Honda
1766,Toyota Innova,2018,Diesel,80000,2393,1,Manual,13.68,8,1350000,Toyota
1767,Maruti Swift,2014,Diesel,60000,1248,1,Manual,25.2,5,450000,Maruti
1768,Tata Indica,2010,Diesel,10382,1396,1,Manual,25.0,5,165000,Tata
1769,Honda City,2015,Diesel,50000,1498,1,Manual,25.1,5,700000,Honda
1770,Audi Q7,2013,Diesel,28000,2967,1,Automatic,12.07,7,2650000,Audi
1771,Maruti Swift,2012,Petrol,60000,1197,1,Manual,17.5,5,350000,Maruti
1772,Tata Indigo,2014,Diesel,83000,1396,1,Manual,25.0,5,400000,Tata
1773,Maruti Celerio,2018,Petrol,18000,998,1,Manual,21.63,5,460000,Maruti
1774,Maruti Alto,2011,Petrol,35000,998,1,Manual,20.92,5,220000,Maruti
1775,Hyundai Creta,2017,Diesel,48000,1582,1,Manual,19.67,5,990000,Hyundai
1776,Mahindra Scorpio,2016,Diesel,50000,1997,1,Manual,15.4,7,950000,Mahindra
1777,Mahindra Bolero,2012,Diesel,120000,2523,1,Manual,15.96,7,460000,Mahindra
1778,Maruti Eeco,2012,CNG,20000,1196,1,Manual,15.1,5,220000,Maruti
1779,Mahindra Thar,2018,Diesel,50000,2498,1,Manual,16.55,6,900000,Mahindra
1780,Volkswagen Vento,2015,Petrol,53837,1197,1,Automatic,16.93,5,575000,Volkswagen
1781,Toyota Fortuner,2015,Diesel,48000,2982,1,Automatic,12.55,7,1930000,Toyota
1782,Hyundai Santa,2017,Diesel,15000,2199,1,Automatic,13.01,7,2250000,Hyundai
1783,Maruti Swift,2013,Petrol,32000,1197,1,Manual,18.6,5,475000,Maruti
1784,Renault Triber,2020,Petrol,1784,999,1,Manual,20.0,7,660000,Renault
1785,BMW 3,2011,Diesel,98955,1995,1,Automatic,13.2,5,575000,BMW
1786,Toyota Innova,2013,Diesel,52000,2494,1,Manual,12.99,7,625000,Toyota
1787,Hyundai Creta,2018,Petrol,39000,1591,1,Automatic,13.0,5,1250000,Hyundai
1789,Mahindra KUV,2016,Diesel,78000,1198,1,Manual,25.32,6,425000,Mahindra
1790,Datsun GO,2016,Petrol,58000,1198,1,Manual,19.44,7,460000,Datsun
1791,Audi A4,2018,Diesel,34500,1968,1,Automatic,18.25,5,3000000,Audi
1792,Volkswagen Polo,2010,Petrol,60000,1198,1,Manual,16.47,5,200000,Volkswagen
1793,Maruti Alto,2013,Petrol,76000,998,1,Manual,20.92,5,211000,Maruti
1794,Nissan Micra,2017,Petrol,5000,1198,1,Manual,19.49,5,360000,Nissan
1795,Maruti Ertiga,2015,Diesel,51000,1248,1,Manual,20.77,7,600000,Maruti
1796,BMW 3,2014,Diesel,23746,1995,1,Automatic,22.69,5,1600000,BMW
1797,Maruti Alto,2011,Petrol,55780,998,1,Manual,20.92,5,220000,Maruti
1798,Mahindra Scorpio,2017,Diesel,100000,1997,1,Manual,15.4,7,880000,Mahindra
1799,Hyundai i10,2012,Petrol,73000,1086,1,Manual,19.81,5,240000,Hyundai
1800,Mahindra Scorpio,2017,Diesel,20000,2523,1,Manual,15.4,7,800000,Mahindra
1801,Tata Tiago,2017,Diesel,42000,1047,1,Manual,27.28,5,435000,Tata
1802,Maruti Alto,2007,Petrol,52235,796,1,Manual,19.7,5,110000,Maruti
1803,Renault Duster,2014,Diesel,56000,1461,1,Manual,20.45,5,450000,Renault
1804,Maruti Alto,2012,Petrol,37000,998,1,Manual,20.92,5,250000,Maruti
1805,Maruti Swift,2013,Diesel,70000,1248,1,Manual,23.4,5,385000,Maruti
1806,Hyundai EON,2017,Electric(Battery),80000,814,1,Manual,21.1,5,300000,Hyundai
1807,Maruti Swift,2013,Diesel,138000,1248,1,Manual,23.4,5,400000,Maruti
1808,Maruti Eeco,2018,CNG,22000,1196,1,Manual,21.94,5,480000,Maruti
1809,Honda Amaze,2015,Petrol,41604,1198,1,Manual,18.0,5,400000,Honda
1810,Hyundai Santa,2014,Diesel,65345,2199,1,Automatic,13.01,7,1351000,Hyundai
1811,Maruti Ciaz,2017,Diesel,70000,1498,1,Manual,26.32,5,650000,Maruti
1812,Jaguar XF,2013,Diesel,30150,2179,1,Automatic,16.36,5,2011000,Jaguar
1813,Ford Ecosport,2017,Diesel,39884,1498,1,Manual,23.0,5,880000,Ford
1814,Datsun RediGO,2017,Petrol,40000,999,1,Manual,22.5,5,295000,Datsun
1815,Mahindra Thar,2015,Diesel,27000,2498,1,Manual,16.55,6,800000,Mahindra
1816,Hyundai i10,2009,Petrol,67000,1086,1,Manual,19.81,5,150000,Hyundai
1817,Chevrolet Aveo,2007,Petrol,50000,1150,1,Manual,15.26,5,85000,Chevrolet
1818,Honda Amaze,2018,Petrol,25000,1199,1,Automatic,18.1,5,550000,Honda
1819,Toyota Fortuner,2014,Diesel,50000,2982,1,Manual,13.0,7,2000000,Toyota
1820,Honda Amaze,2013,Diesel,75000,1498,1,Manual,25.8,5,325000,Honda
1821,Mahindra Scorpio,2014,Diesel,80000,2179,1,Manual,12.05,8,555000,Mahindra
1822,Ford Ecosport,2015,Diesel,58000,1498,1,Manual,23.0,5,570000,Ford
1823,Renault KWID,2018,Petrol,22000,999,1,Manual,23.01,5,306000,Renault
1824,Maruti Celerio,2016,Petrol,62000,998,1,Automatic,23.1,5,415000,Maruti
1825,Toyota Fortuner,2018,Diesel,28000,2755,1,Automatic,12.9,7,3200000,Toyota
1826,Maruti Swift,2012,Petrol,41000,1197,1,Manual,18.6,5,300000,Maruti
1827,Volkswagen CrossPolo,2015,Petrol,32000,1198,1,Manual,16.47,5,470000,Volkswagen
1828,Maruti Ertiga,2012,Diesel,65000,1248,1,Manual,20.77,7,430000,Maruti
1829,Maruti Alto,2016,Petrol,10000,998,1,Manual,23.95,5,315000,Maruti
1830,Honda City,2014,Diesel,55000,1498,1,Manual,26.0,5,549000,Honda
1831,Maruti Swift,2016,Petrol,47000,1197,1,Manual,22.0,5,475000,Maruti
1832,Mahindra TUV,2015,Diesel,60000,1493,1,Manual,18.49,7,550000,Mahindra
1834,Honda City,2014,Diesel,144000,1498,1,Manual,26.0,5,410000,Honda
1835,Maruti Ciaz,2016,Petrol,20500,1373,1,Automatic,19.12,5,795000,Maruti
1836,Hyundai i20,2016,Diesel,30000,1396,1,Manual,22.54,5,820000,Hyundai
1837,Mahindra Scorpio,2012,Diesel,32208,2523,1,Manual,14.0,8,625000,Mahindra
1838,Datsun GO,2018,Petrol,68000,1198,1,Manual,19.83,5,370000,Datsun
1839,Maruti Swift,2014,Diesel,90000,1248,1,Manual,25.2,5,350000,Maruti
1840,Hyundai Accent,2008,Petrol,40000,1495,1,Manual,13.2,5,95000,Hyundai
1842,Maruti Swift,2019,Petrol,14499,1197,1,Manual,22.0,5,535000,Maruti
1843,Hyundai Venue,2019,Petrol,34000,998,1,Automatic,18.15,5,1050000,Hyundai
1844,Tata Tiago,2016,Diesel,17500,1047,1,Manual,27.28,5,400000,Tata
1845,Maruti Eeco,2015,CNG,39900,1196,1,Manual,15.1,5,275000,Maruti
1848,Maruti Swift,2013,Diesel,90000,1248,1,Manual,23.4,5,400000,Maruti
1850,Maruti S-Cross,2017,Diesel,70000,1248,1,Manual,25.1,5,740000,Maruti
1852,Maruti Swift,2014,Petrol,40000,1197,1,Manual,19.1,5,550000,Maruti
1853,Hyundai Grand,2018,Petrol,10000,1197,1,Manual,18.9,5,510000,Hyundai
1854,Maruti Baleno,2018,Petrol,10000,1197,1,Automatic,21.4,5,800000,Maruti
1855,Maruti Swift,2019,Petrol,30000,1197,1,Manual,21.21,5,592000,Maruti
1856,Honda Amaze,2019,Petrol,4717,1199,1,Automatic,19.0,5,785000,Honda
1857,Mercedes-Benz GLA,2018,Petrol,10000,1991,1,Automatic,13.7,5,2800000,Mercedes-Benz
