,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
10329,Maruti Swift,2015,2,57000,1248,1,1,26.59,5,525000,Maruti
10330,Ford Fiesta,2012,1,30000,1499,1,1,17.0,5,330000,Ford
10331,Fiat Avventura,2015,2,50000,1248,1,1,20.5,5,550000,Fiat
10332,Maruti Ciaz,2017,1,34000,1373,1,1,20.73,5,795000,Maruti
10333,Hyundai i20,2014,1,72536,1197,1,1,17.0,5,480000,Hyundai
10334,Maruti Ciaz,2015,1,15000,1373,1,1,20.73,5,610000,Maruti
10335,Maruti Swift,2015,1,30000,1197,1,1,20.85,5,420000,Maruti
10336,Volkswagen Vento,2013,2,44000,1598,1,1,20.54,5,365000,Volkswagen
10337,Toyota Innova,2018,2,70000,2393,1,1,13.68,7,1850000,Toyota
10338,Hyundai Santro,2009,1,48800,1086,1,1,0.0,5,130000,Hyundai
10339,Audi Q3,2016,2,30000,1968,1,2,15.73,5,2375000,Audi
10340,Hyundai Creta,2016,1,24000,1591,1,1,15.29,5,750000,Hyundai
10341,Maruti Ertiga,2012,2,90000,1248,1,1,20.77,7,350000,Maruti
10342,Hyundai i10,2012,1,38452,1197,1,1,20.36,5,219000,Hyundai
10343,Maruti Esteem,2007,1,65000,1298,1,1,15.9,5,99111,Maruti
10344,Fiat Grande,2013,2,50000,1248,1,1,20.3,5,340000,Fiat
10345,Hyundai i20,2013,2,34000,1396,1,1,21.9,5,325000,Hyundai
10346,Maruti Swift,2012,2,66001,1248,1,1,22.9,5,275000,Maruti
10347,Hyundai Xcent,2015,2,37000,1120,1,1,24.4,5,620000,Hyundai
10348,Maruti Ritz,2013,2,110000,1248,1,1,23.2,5,300000,Maruti
10349,Maruti Wagon,2008,1,28640,998,1,1,18.9,5,166000,Maruti
10350,Toyota Innova,2007,2,175000,2494,1,1,12.8,8,600000,Toyota
10351,Mahindra Bolero,2018,2,30000,1493,1,1,16.5,7,750000,Mahindra
10352,Nissan Micra,2014,1,37500,1198,1,1,18.06,5,265000,Nissan
10353,Maruti Baleno,2016,1,50000,1197,1,1,21.4,5,575000,Maruti
10354,Renault Pulse,2017,2,110000,1461,1,1,23.08,5,478000,Renault
10355,Ford Ecosport,2018,2,36000,1498,1,1,23.0,5,825000,Ford
10356,BMW X1,2017,2,40100,1995,1,2,20.68,5,2499000,BMW
10357,Hyundai i20,2011,1,66692,1197,1,1,17.0,5,310000,Hyundai
10358,Maruti Alto,2016,1,8230,998,1,1,20.92,5,270000,Maruti
10359,Renault KWID,2016,1,35000,799,1,1,25.17,5,244000,Renault
10360,Maruti Swift,2014,2,120000,1248,1,1,23.4,5,440000,Maruti
10361,Nissan Terrano,2015,2,60000,1461,1,1,20.45,5,500000,Nissan
10362,Hyundai Creta,2015,2,66500,1582,1,1,19.67,5,750000,Hyundai
10364,Toyota Etios,2011,1,40000,1496,1,1,17.6,5,250000,Toyota
10365,Ford Freestyle,2018,1,30000,1194,1,1,19.0,5,630000,Ford
10366,Maruti Ritz,2010,1,25000,1197,1,1,21.1,5,300000,Maruti
10367,Maruti Alto,2017,1,7000,998,1,1,23.95,5,300000,Maruti
10368,Maruti Wagon,2012,3,60000,998,1,1,26.2,5,215000,Maruti
10369,Maruti Swift,2012,1,25000,1197,1,1,19.1,5,540000,Maruti
10370,Mahindra XUV300,2020,2,2000,1497,1,1,20.0,5,800000,Mahindra
10371,Maruti Swift,2013,2,58000,1248,1,1,23.4,5,420000,Maruti
10372,Chevrolet Spark,2014,1,47500,995,1,1,16.2,5,150000,Chevrolet
10373,Ford Ikon,2009,2,110000,1299,1,1,14.2,5,300000,Ford
10374,Maruti Celerio,2017,1,38963,998,1,1,21.63,5,425000,Maruti
10375,Honda Mobilio,2014,2,40000,1498,1,1,24.2,7,690000,Honda
10376,Datsun GO,2015,1,30000,1198,1,1,20.63,5,276000,Datsun
10377,Ford Freestyle,2018,2,63001,1499,1,1,23.8,5,600000,Ford
10378,Chevrolet Spark,2008,1,120000,995,1,1,16.0,5,115000,Chevrolet
10379,BMW X1,2017,2,40000,1998,1,2,19.62,5,2499000,BMW
10380,Maruti Swift,2014,2,57351,1248,1,1,22.9,5,450000,Maruti
10381,Renault Lodgy,2017,2,70000,1461,1,1,21.04,7,750000,Renault
10382,Skoda Superb,2013,2,69000,1968,1,2,17.2,5,649000,Skoda
10383,Toyota Fortuner,2015,2,132000,2982,1,1,12.55,7,1600000,Toyota
10384,Maruti Wagon,2018,1,9450,998,1,2,20.51,5,412000,Maruti
10385,Mahindra Scorpio,2016,2,20000,1997,1,1,15.4,7,879000,Mahindra
10386,Maruti Swift,2016,1,78051,1197,1,1,20.85,5,625000,Maruti
10388,Hyundai Creta,2019,1,19000,1591,1,1,13.0,5,1075000,Hyundai
10389,Honda Amaze,2014,1,46000,1198,1,1,18.0,5,480000,Honda
10390,Maruti Ertiga,2012,2,90000,1248,1,1,20.77,7,450000,Maruti
10391,Hyundai i20,2011,2,70000,1396,1,1,21.9,5,200000,Hyundai
10394,Maruti Celerio,2016,1,35887,998,1,2,23.1,5,390000,Maruti
10395,Honda Jazz,2010,1,68000,1198,1,1,16.0,5,230000,Honda
10396,Tata Manza,2010,2,165856,1248,1,1,18.8,5,210000,Tata
10397,Maruti Celerio,2014,1,32000,998,1,1,23.1,5,425000,Maruti
10398,Volkswagen Polo,2014,2,59000,1498,1,1,20.14,5,490000,Volkswagen
10399,Hyundai Verna,2018,2,33000,1582,1,1,22.0,5,1090000,Hyundai
10400,Maruti Wagon,2012,1,12000,998,1,1,18.9,5,265000,Maruti
10401,Chevrolet Sail,2013,2,47000,1248,1,1,22.1,5,260000,Chevrolet
10402,Renault KWID,2017,1,70000,999,1,1,23.01,5,345000,Renault
10403,Honda City,2015,1,35000,1497,1,1,17.4,5,600000,Honda
10404,Maruti Wagon,2014,1,40000,998,1,1,20.51,5,300000,Maruti
10405,Mahindra Thar,2017,2,44000,2498,1,1,16.55,6,699000,Mahindra
10406,Honda Brio,2015,1,15000,1198,1,1,19.4,5,400000,Honda
10407,Volkswagen Vento,2015,1,43000,1598,1,1,15.04,5,489000,Volkswagen
10408,Hyundai Grand,2018,1,30000,1197,1,1,18.9,5,525000,Hyundai
10409,Datsun GO,2018,1,9605,1198,1,1,19.83,7,530000,Datsun
10411,Hyundai Creta,2017,2,195000,1582,1,2,17.01,5,1100000,Hyundai
10412,Toyota Fortuner,2012,2,120000,2982,1,1,12.55,7,1400000,Toyota
10414,Ford Ecosport,2014,1,78409,1499,1,2,16.5,5,560000,Ford
10415,Tata Nexon,2019,2,25000,1497,1,1,21.5,5,750000,Tata
10416,Hyundai i10,2010,1,80000,1197,1,1,20.36,5,160000,Hyundai
10417,Toyota Corolla,2008,1,90021,1798,1,1,14.28,5,325000,Toyota
10418,Nissan Micra,2016,1,40000,1198,1,1,18.44,5,350000,Nissan
10419,Honda Amaze,2017,1,80000,1198,1,1,17.8,5,440000,Honda
10420,Maruti Baleno,2018,1,33100,1197,1,1,21.4,5,515000,Maruti
10421,Hyundai Verna,2011,1,50000,1591,1,2,15.74,5,450000,Hyundai
10422,Maruti Alto,2019,1,5000,998,1,1,23.95,5,420000,Maruti
10423,Toyota Corolla,2015,1,61400,1798,1,2,14.28,5,975000,Toyota
10424,Maruti S-Cross,2018,2,62000,1248,1,1,25.1,5,850000,Maruti
10425,Audi A6,2013,2,51000,1968,1,2,17.68,5,1750000,Audi
10426,Hyundai Grand,2017,1,15000,1197,1,2,18.9,5,550000,Hyundai
10427,Ford Aspire,2016,1,37000,1196,1,1,18.16,5,380000,Ford
10428,Maruti Zen,2008,1,65000,998,1,1,18.2,5,155000,Maruti
10429,Hyundai i10,2009,1,34402,1086,1,1,19.81,5,240000,Hyundai
10430,Maruti Wagon,2007,5,42125,1061,1,1,17.3,5,120000,Maruti
10431,Toyota Fortuner,2012,2,60000,2982,1,1,12.55,7,1400000,Toyota
10432,Mahindra Xylo,2012,2,300000,2498,1,1,11.68,7,250000,Mahindra
10433,Renault KWID,2018,1,21400,999,1,1,23.01,5,365000,Renault
10434,Hyundai Grand,2017,1,30000,1197,1,2,18.9,5,575000,Hyundai
10436,Honda Amaze,2018,2,36951,1498,1,1,24.7,5,780000,Honda
10437,Maruti Swift,2016,2,50000,1248,1,1,19.3,5,525000,Maruti
10438,Hyundai Creta,2016,2,50000,1582,1,1,19.67,5,750000,Hyundai
10439,Hyundai i10,2015,1,40000,1086,1,1,19.81,5,325000,Hyundai
10440,BMW 3,2012,2,50000,1995,1,2,18.88,5,1200000,BMW
10441,Renault KWID,2015,1,32000,799,1,1,20.71,5,245000,Renault
10442,Honda City,2014,1,100000,1497,1,1,17.4,5,600000,Honda
10443,Datsun GO,2017,1,44000,1198,1,1,19.02,5,255000,Datsun
10444,Hyundai Creta,2015,2,64907,1582,1,1,19.67,5,800000,Hyundai
10445,Honda City,2015,1,66983,1497,1,1,17.4,5,550000,Honda
10446,Tata Indigo,2014,2,60000,1396,1,1,25.0,5,250000,Tata
10447,Ford Figo,2011,1,38256,1196,1,1,15.6,5,220000,Ford
10448,Toyota Innova,2017,2,30000,2755,1,2,11.36,7,1900000,Toyota
10449,Mahindra Bolero,2015,2,120000,2523,1,1,15.96,9,473000,Mahindra
10450,Renault KWID,2019,1,5000,799,1,1,25.17,5,375000,Renault
10451,Hyundai Verna,2017,1,23228,1396,1,1,17.43,5,625000,Hyundai
10452,Mitsubishi Cedia,2009,1,50000,1999,1,1,14.7,5,275000,Mitsubishi
10453,Hyundai Xcent,2014,1,5000,1197,1,1,19.1,5,450000,Hyundai
10454,Maruti Alto,2011,1,16300,796,1,1,19.7,5,168000,Maruti
10455,Skoda Rapid,2017,2,50000,1498,1,1,21.13,5,850000,Skoda
10456,Maruti Wagon,2015,1,7830,998,1,1,20.51,5,354000,Maruti
10457,Mahindra Marazzo,2019,2,18000,1497,1,1,17.3,7,1025000,Mahindra
10458,Honda City,2010,1,180000,1497,1,1,17.0,5,400000,Honda
10459,Maruti Swift,2019,2,10000,1248,1,1,28.4,5,755000,Maruti
10460,Honda City,2010,1,50000,1497,1,2,16.8,5,310000,Honda
10461,Tata Manza,2014,2,70000,1248,1,1,21.02,5,350000,Tata
10462,Hyundai i20,2016,1,65000,1197,1,1,17.19,5,545000,Hyundai
10463,Maruti Zen,2010,1,57000,998,1,1,19.0,5,130000,Maruti
10464,Jeep Compass,2017,2,52000,1956,1,1,16.3,5,1549000,Jeep
10465,Mahindra Thar,2018,2,36000,2523,1,1,18.06,7,745000,Mahindra
10466,Maruti Alto,2016,1,60000,998,1,1,23.95,5,270000,Maruti
10467,Honda City,2015,1,35000,1497,1,1,17.8,5,570000,Honda
10468,Maruti Wagon,2007,1,53000,1061,1,1,18.9,5,121000,Maruti
10469,Hyundai i20,2013,1,33135,1197,1,1,18.5,5,325000,Hyundai
10470,Maruti Eeco,2010,1,7000,1196,1,1,15.37,7,230000,Maruti
10472,Honda City,2016,1,55555,1497,1,1,17.0,5,590000,Honda
10473,Maruti Swift,2015,1,32000,1477,1,1,16.1,5,375000,Maruti
10474,Hyundai Grand,2018,2,48000,1186,1,1,24.0,5,625000,Hyundai
10475,Maruti Alto,2019,1,15000,796,1,1,24.7,5,310000,Maruti
10476,Maruti Alto,2010,1,29000,796,1,1,19.7,5,150000,Maruti
10477,Hyundai Xcent,2014,1,25000,1197,1,2,16.9,5,450000,Hyundai
10478,Hyundai Grand,2015,1,42715,1197,1,1,18.9,5,410000,Hyundai
10479,Mercedes-Benz CLA,2017,1,50000,1991,1,2,15.04,5,2000000,Mercedes-Benz
10480,Maruti Ciaz,2017,2,67238,1248,1,1,28.09,5,675000,Maruti
10481,Hyundai i20,2016,2,100000,1396,1,1,22.54,5,550000,Hyundai
10482,Mahindra KUV,2017,1,35000,1198,1,1,18.15,6,450000,Mahindra
10483,Ford Ecosport,2014,2,65238,1498,1,1,22.7,5,600000,Ford
10484,Maruti Ciaz,2016,1,37000,1373,1,2,19.12,5,550000,Maruti
10485,Maruti Zen,2009,1,20000,998,1,1,19.0,5,165000,Maruti
10486,Honda Brio,2015,1,48000,1198,1,1,18.5,5,300000,Honda
10487,Hyundai i20,2015,2,25000,1396,1,1,22.54,5,525000,Hyundai
10488,Renault KWID,2017,1,17000,799,1,1,25.17,5,300000,Renault
10489,Ford Figo,2012,2,115000,1399,1,1,20.0,5,350000,Ford
10490,Maruti Swift,2016,2,35000,1248,1,1,26.59,5,600000,Maruti
10491,Toyota Corolla,2016,2,45000,1364,1,1,21.43,5,850000,Toyota
10492,Mahindra Scorpio,2018,2,6345,2179,1,1,16.36,7,1425000,Mahindra
10493,Hyundai i20,2015,1,60000,1197,1,1,18.6,5,500000,Hyundai
10494,Hyundai i20,2012,1,74357,1197,1,1,17.0,5,470000,Hyundai
10495,Nissan Micra,2013,2,80000,1461,1,1,23.08,5,225000,Nissan
10496,Hyundai i20,2018,1,25000,1197,1,1,17.19,5,600000,Hyundai
10497,Renault Scala,2014,1,37865,1498,1,1,16.95,5,299000,Renault
10498,Mahindra KUV,2016,2,65000,1198,1,1,25.32,6,345000,Mahindra
10499,Maruti Swift,2017,2,100000,1248,1,1,28.4,5,580000,Maruti
10500,Volkswagen Polo,2013,1,23000,1198,1,1,16.47,5,350000,Volkswagen
10501,Nissan Terrano,2013,2,165000,1461,1,1,19.01,5,485000,Nissan
10502,Tata Nexon,2018,2,47000,1497,1,1,21.5,5,680000,Tata
10503,Hyundai Verna,2016,1,27000,1396,1,1,17.43,5,550000,Hyundai
10504,Ford Ecosport,2018,2,18000,1498,1,1,23.0,5,1050000,Ford
10505,Tata Nexon,2020,1,5000,1198,1,1,17.0,5,750000,Tata
10506,Ford Ecosport,2014,2,54000,1498,1,1,22.7,5,520000,Ford
10507,Maruti Ritz,2010,2,40000,1248,1,1,21.1,5,240000,Maruti
10508,Renault Duster,2017,2,51430,1461,1,1,19.87,5,625000,Renault
10509,Hyundai EON,2015,1,79655,814,1,1,21.1,5,260000,Hyundai
10510,Honda WR-V,2017,1,36000,1199,1,1,17.5,5,625000,Honda
10511,Hyundai i20,2016,1,60000,1197,1,1,18.6,5,515000,Hyundai
10512,Hyundai i10,2012,1,35000,1197,1,1,20.36,5,245000,Hyundai
10513,Honda City,2019,1,9000,1497,1,2,18.0,5,1150000,Honda
10515,Hyundai Grand,2020,1,3800,1197,1,1,20.7,5,600000,Hyundai
10516,Maruti Wagon,2017,3,40000,998,1,1,26.6,5,330000,Maruti
10517,Renault KWID,2017,1,20914,999,1,1,23.01,5,340000,Renault
10518,Maruti Wagon,2018,1,45455,998,1,1,18.9,5,425000,Maruti
10519,Honda Amaze,2018,1,70000,1199,1,2,18.1,5,620000,Honda
10520,Maruti Ignis,2018,1,20000,1197,1,1,20.89,5,570000,Maruti
10521,Maruti Alto,2007,1,46000,796,1,1,19.7,5,110000,Maruti
10522,Honda City,2013,1,15000,1497,1,1,16.8,5,470000,Honda
10523,Volkswagen Ameo,2017,2,47700,1498,1,1,21.66,5,550000,Volkswagen
10524,Honda Jazz,2016,1,39000,1477,1,1,16.7,5,450000,Honda
10525,Hyundai i20,2016,1,20000,1197,1,1,17.19,5,540000,Hyundai
10526,Mercedes-Benz GLA,2016,2,6000,2143,1,2,17.9,5,2500000,Mercedes-Benz
10527,Hyundai Venue,2019,2,28600,1396,1,1,23.7,5,1050000,Hyundai
10528,Maruti Wagon,2015,1,90000,998,1,1,20.51,5,300000,Maruti
10529,Toyota Innova,2019,2,25000,2393,1,1,13.68,8,1950000,Toyota
10530,Maruti Ciaz,2019,1,30000,1462,1,2,20.28,5,960000,Maruti
10531,Maruti Wagon,2015,1,90000,998,1,1,20.51,5,400000,Maruti
10532,Maruti Swift,2019,2,15000,1248,1,1,28.4,5,757000,Maruti
10533,Hyundai i10,2016,1,30000,1086,1,1,19.81,5,325000,Hyundai
10534,Honda City,2015,2,45000,1498,1,1,25.1,5,575000,Honda
10535,Nissan Micra,2014,1,40000,1198,1,2,19.34,5,330000,Nissan
10536,Tata Tiago,2017,1,50000,1199,1,1,23.84,5,400000,Tata
10537,Hyundai Santro,2010,1,25000,1086,1,1,0.0,5,150000,Hyundai
10538,Maruti A,2010,1,35000,998,1,1,19.0,5,200000,Maruti
10539,Datsun RediGO,2016,1,13000,799,1,1,22.7,5,285000,Datsun
10540,Hyundai EON,2014,1,13000,814,1,1,21.1,5,235000,Hyundai
10541,Fiat Grande,2015,2,45400,1248,1,1,21.2,5,500000,Fiat
10542,Volkswagen Polo,2015,1,40346,1198,1,1,16.47,5,400000,Volkswagen
10543,Skoda Superb,2015,1,40000,1798,1,1,13.1,5,895000,Skoda
10544,Nissan Teana,2013,1,22100,2349,1,2,9.1,5,1200000,Nissan
10545,Hyundai Xcent,2019,1,25000,1197,1,1,20.14,5,530000,Hyundai
10546,Ford Ecosport,2019,1,18500,1497,1,1,17.0,5,950000,Ford
10547,Maruti Ciaz,2016,1,18000,1373,1,1,20.73,5,525000,Maruti
10548,Maruti Swift,2011,1,70000,1197,1,1,16.1,5,240000,Maruti
10549,Hyundai i20,2016,1,62000,1197,1,1,18.6,5,500000,Hyundai
10550,Mahindra Bolero,2012,2,200000,2523,1,1,13.6,8,400000,Mahindra
10551,Tata Indica,2012,2,44000,1396,1,1,25.0,5,149000,Tata
10552,Hyundai Grand,2017,1,18000,1197,1,1,18.9,5,460000,Hyundai
10553,Maruti Wagon,2016,1,63554,998,1,1,20.51,5,350000,Maruti
10554,Maruti S-Cross,2017,2,32000,1248,1,1,25.1,5,680000,Maruti
10555,Hyundai i10,2007,1,55756,1086,1,1,19.81,5,200000,Hyundai
10556,Tata Tiago,2019,1,21860,1199,1,1,23.84,5,425000,Tata
10557,Tata Tiago,2018,1,20000,1199,1,1,23.84,5,440000,Tata
10558,Maruti Swift,2018,2,40000,1248,1,1,28.4,5,740000,Maruti
10560,Audi Q3,2013,2,60000,1968,1,2,17.32,5,1550000,Audi
10561,Maruti Swift,2015,1,35789,1477,1,1,16.1,5,450000,Maruti
10562,Hyundai i20,2011,1,17728,1197,1,1,18.5,5,215000,Hyundai
10563,Maruti Swift,2014,2,60000,1248,1,1,28.4,5,475000,Maruti
10564,Ford Figo,2011,2,54263,1399,1,1,20.0,5,225000,Ford
10565,Mahindra XUV500,2012,2,130000,2179,1,1,15.1,7,850000,Mahindra
10566,Hyundai EON,2014,1,40000,814,1,1,21.1,5,205000,Hyundai
10567,Hyundai Santro,2008,1,89346,1086,1,1,17.92,5,100000,Hyundai
10568,Ford Fiesta,2013,2,110000,1498,1,1,23.5,5,414000,Ford
10569,Maruti Vitara,2019,2,40000,1248,1,1,24.3,5,900000,Maruti
10570,Maruti Swift,2016,2,110000,1248,1,1,25.2,5,500000,Maruti
10571,Honda Mobilio,2015,1,120000,1497,1,1,17.3,7,760000,Honda
10572,Tata Nexon,2018,1,4200,1198,1,1,17.0,5,755000,Tata
10574,Maruti Alto,2015,1,40000,998,1,1,23.95,5,325000,Maruti
10575,Maruti Wagon,2018,1,30000,998,1,1,20.51,5,425000,Maruti
10576,Tata Safari,2017,2,50000,2179,1,1,14.1,7,890000,Tata
10578,Hyundai i20,2013,1,36000,1197,1,1,18.5,5,324000,Hyundai
10579,Maruti Alto,2011,1,29000,796,1,1,19.7,5,180000,Maruti
10580,Maruti Swift,2017,1,90000,1197,1,1,22.0,5,450000,Maruti
10581,Mahindra Verito,2013,2,80000,1461,1,1,20.8,5,275000,Mahindra
10582,Maruti Swift,2018,1,18000,1197,1,1,20.85,5,650000,Maruti
10583,Tata Indigo,2011,2,78200,1396,1,1,23.57,5,200000,Tata
10584,Toyota Innova,2011,2,146781,2494,1,1,12.8,7,610000,Toyota
10585,Hyundai Elantra,2018,1,32000,1999,1,2,14.62,5,1199000,Hyundai
10586,Maruti Alto,2018,1,20000,796,1,1,24.7,5,322000,Maruti
10587,Maruti Vitara,2018,2,64000,1248,1,1,24.3,5,790000,Maruti
10588,Mahindra KUV,2016,1,36000,1198,1,1,18.15,5,400000,Mahindra
10589,Maruti Swift,2018,1,30000,1197,1,1,22.0,5,550000,Maruti
10590,Maruti Baleno,2018,1,25000,1197,1,1,21.4,5,700000,Maruti
10591,Mahindra XUV300,2019,1,11840,1197,1,1,17.0,5,1190000,Mahindra
10592,Maruti SX4,2018,2,31123,1248,1,1,23.65,5,900000,Maruti
10593,Hyundai Xcent,2014,1,37145,1197,1,1,19.1,5,369000,Hyundai
10594,Honda WR-V,2020,1,5000,1199,1,1,17.5,5,925000,Honda
10596,Maruti Alto,2013,1,38600,998,1,1,20.92,5,229000,Maruti
10597,Nissan Terrano,2015,2,50000,1461,1,1,20.45,5,550000,Nissan
10598,Tata Indica,2013,2,82000,1405,1,1,19.4,5,140000,Tata
10599,Hyundai Creta,2016,1,20234,1591,1,1,15.8,5,925000,Hyundai
10600,Mahindra Scorpio,2015,2,80000,1997,1,1,15.4,7,900000,Mahindra
10601,Tata Indigo,2012,2,50000,1396,1,1,23.03,5,245000,Tata
10602,Hyundai Creta,2015,2,85000,1582,1,1,19.67,5,860000,Hyundai
10603,Maruti Wagon,2010,1,20000,998,1,1,18.9,5,350000,Maruti
10604,Maruti Swift,2015,2,100000,1248,1,1,26.59,5,500000,Maruti
10605,Ford Ecosport,2015,2,720000,1498,1,1,22.7,5,675000,Ford
10606,Hyundai EON,2017,1,5000,814,1,1,21.1,5,335000,Hyundai
10607,Mahindra Supro,2019,2,70000,909,1,1,23.5,8,480000,Mahindra
10608,Maruti Swift,2015,1,26000,1197,1,1,20.85,5,475000,Maruti
10609,Mahindra Scorpio,2015,2,40000,2523,1,1,15.4,9,800000,Mahindra
10610,Renault KWID,2019,1,30000,999,1,1,23.01,5,350000,Renault
10611,Fiat Linea,2011,1,40000,1368,1,1,14.6,5,350000,Fiat
10612,Honda City,2014,1,30000,1497,1,1,17.4,5,625000,Honda
10613,Honda Civic,2011,1,180000,1799,1,1,14.8,5,350000,Honda
10614,Hyundai i10,2012,1,31000,1086,1,1,19.81,5,252000,Hyundai
10615,Mahindra Xylo,2012,2,50000,2498,1,1,12.2,8,750000,Mahindra
10616,Honda City,2015,2,80000,1498,1,1,25.1,5,600000,Honda
10618,Maruti Celerio,2018,1,15000,998,1,1,21.63,5,400000,Maruti
10620,Nissan Terrano,2014,2,97643,1461,1,1,19.01,5,725000,Nissan
10621,Maruti Alto,2014,1,37604,998,1,1,20.92,5,300000,Maruti
10622,Maruti Eeco,2014,1,50000,1196,1,1,15.37,7,250000,Maruti
10623,Hyundai Verna,2013,2,42000,1582,1,1,22.32,5,415000,Hyundai
10624,Mahindra Scorpio,2013,2,130000,2179,1,1,12.05,8,550000,Mahindra
10625,Hyundai i20,2017,1,35000,1197,1,1,18.5,5,545000,Hyundai
10626,Toyota Innova,2019,2,15000,2393,1,1,13.68,8,1570000,Toyota
10627,Honda City,2015,2,48000,1498,1,1,26.0,5,650000,Honda
10628,Mercedes-Benz E-Class,2012,2,140000,2987,1,2,13.0,5,2550000,Mercedes-Benz
10629,Mahindra Bolero,2012,2,100000,2523,1,1,15.96,7,360000,Mahindra
10630,Mercedes-Benz E-Class,2017,2,52000,2143,1,2,13.0,5,2950000,Mercedes-Benz
10631,Maruti Eeco,2016,1,50000,1196,1,1,15.37,7,350000,Maruti
10632,BMW 3,2014,2,90000,1995,1,2,21.76,5,2025000,BMW
10633,Ford Ecosport,2018,2,5972,1498,1,1,21.7,5,975000,Ford
10634,Honda City,2015,1,51000,1497,1,1,17.4,5,550000,Honda
10635,Mahindra Bolero,2015,2,170000,2523,1,1,15.96,7,520000,Mahindra
10636,Mitsubishi Pajero,2015,2,60060,2477,1,2,13.5,7,1475000,Mitsubishi
10637,Hyundai i20,2017,1,12000,1197,1,1,18.6,5,775000,Hyundai
10638,Maruti Alto,2014,1,50000,796,1,1,22.74,5,210000,Maruti
10639,Mahindra Bolero,2016,2,120000,2523,1,1,15.96,9,520000,Mahindra
10640,Renault Duster,2013,2,80000,1461,1,1,20.45,5,380000,Renault
10641,Honda City,2014,2,110000,1498,1,1,26.0,5,600000,Honda
10642,Renault Duster,2015,2,63000,1461,1,1,20.45,5,550000,Renault
10643,Maruti Swift,2007,1,48000,1477,1,1,16.1,5,150000,Maruti
10644,Toyota Innova,2017,2,71000,2393,1,1,13.68,7,1575000,Toyota
10645,Chevrolet Sail,2015,1,15000,1199,1,1,18.2,5,380000,Chevrolet
10646,Audi Q7,2015,2,70000,2967,1,2,12.07,7,2900000,Audi
10647,Hyundai Creta,2018,2,82000,1582,1,1,19.67,5,1135000,Hyundai
10648,Mahindra TUV,2018,2,10000,1493,1,1,18.49,7,750000,Mahindra
10649,Maruti Swift,2012,2,47000,1248,1,1,23.4,5,371000,Maruti
10650,Tata Tiago,2017,1,32455,1199,1,1,23.84,5,400000,Tata
10651,Hyundai Creta,2015,2,72000,1582,1,1,19.67,5,950000,Hyundai
10652,Maruti Swift,2019,1,15000,1197,1,1,22.0,5,710000,Maruti
10654,Maruti Alto,2016,1,50000,998,1,1,23.95,5,276000,Maruti
10655,Tata Nexon,2017,1,20000,1198,1,1,17.0,5,550000,Tata
10656,Mahindra Bolero,2010,2,85000,2523,1,1,13.6,7,330000,Mahindra
10657,Maruti Wagon,2014,1,70000,998,1,1,20.51,5,400000,Maruti
10658,Volkswagen Polo,2019,1,13000,1199,1,1,16.2,5,480000,Volkswagen
10659,Hyundai Santro,2008,1,64022,1086,1,1,17.92,5,180000,Hyundai
10660,Hyundai i20,2017,2,110000,1396,1,1,22.54,5,670000,Hyundai
10661,Hyundai EON,2012,1,80000,814,1,1,21.1,5,150000,Hyundai
10662,Maruti Alto,2019,1,30000,998,1,1,23.95,5,363000,Maruti
10663,Maruti Ciaz,2014,2,78000,1248,1,1,26.21,5,625000,Maruti
10664,Mahindra Bolero,2016,2,58800,2523,1,1,13.6,7,585000,Mahindra
10665,Hyundai EON,2015,1,40000,814,1,1,21.1,5,210000,Hyundai
10666,Ford Figo,2016,2,70000,1498,1,1,25.83,5,400000,Ford
10667,Hyundai i20,2016,1,10487,1197,1,1,18.6,5,449000,Hyundai
10668,Nissan Evalia,2013,2,55200,1461,1,1,19.3,7,369000,Nissan
10669,Skoda Rapid,2014,2,349000,1498,1,1,21.14,5,349000,Skoda
10670,Hyundai EON,2014,1,13512,814,1,1,21.1,5,240000,Hyundai
10671,Mahindra TUV,2016,2,55000,1493,1,1,18.49,7,780000,Mahindra
10672,Mahindra Scorpio,2013,2,100000,2179,1,1,15.4,8,650000,Mahindra
10673,Toyota Fortuner,2017,2,40000,2755,1,1,14.24,7,3000000,Toyota
10674,Renault Duster,2013,2,100000,1461,1,1,19.01,5,325000,Renault
10675,Hyundai i20,2012,1,45000,1197,1,1,17.0,5,380000,Hyundai
10676,Hyundai Xcent,2014,1,58000,1197,1,1,19.1,5,460000,Hyundai
10677,Maruti Swift,2017,2,50000,1248,1,1,28.4,5,740000,Maruti
10678,Maruti Vitara,2017,2,39000,1248,1,1,24.3,5,880000,Maruti
10679,Mahindra Scorpio,2018,2,40000,2179,1,1,16.36,7,1200000,Mahindra
10680,Ford Freestyle,2018,1,50000,1194,1,1,19.0,5,625000,Ford
10681,Ford Fiesta,2010,2,35000,1399,1,1,17.8,5,264000,Ford
10682,Maruti Ignis,2017,1,8600,1197,1,1,20.89,5,600000,Maruti
10683,Ford Figo,2016,1,35000,1196,1,1,18.16,5,500000,Ford
10684,Ford Ecosport,2016,1,48000,1499,1,2,16.5,5,699000,Ford
10685,Maruti Ertiga,2013,2,55000,1248,1,1,25.47,7,710000,Maruti
10686,Honda Mobilio,2015,2,288500,1498,1,1,24.2,7,485000,Honda
10688,Maruti Swift,2016,2,120000,1248,1,1,26.59,5,500000,Maruti
10689,BMW X1,2016,2,24000,1998,1,2,19.62,5,2575000,BMW
